customer_id,age,gender,income_numeric,tenure,sub_plan,contract,monthly_charge,auto_renewal,late_payment,failed_transaction,default
1190,29,M,1,13,basic,annual,409,0,1,1,1
1191,37,M,1,2,standard,monthly,497,0,1,0,1
1192,21,M,3,2,premium,annual,90,1,0,1,1
1193,56,M,3,6,standard,monthly,485,0,0,1,1
1194,53,F,1,10,premium,annual,350,1,1,1,1
1195,47,M,1,14,basic,annual,105,1,1,0,0
1196,58,M,3,14,premium,annual,69,1,1,0,0
1197,34,F,1,7,basic,annual,453,0,0,1,1
1198,29,M,3,11,standard,annual,178,1,1,0,0
1199,51,F,1,10,basic,annual,285,1,1,0,1
1200,36,F,1,12,premium,monthly,131,0,1,0,1
1201,35,M,3,1,standard,annual,435,0,1,0,1
1202,34,F,2,1,premium,monthly,226,1,0,0,1
1203,52,F,3,8,standard,annual,111,1,1,1,1
1204,31,M,3,4,standard,monthly,484,1,0,1,1
1205,27,F,2,7,basic,monthly,99,1,1,1,1
1206,56,M,3,14,premium,annual,306,1,1,1,1
1207,19,F,1,7,standard,annual,394,0,0,0,1
1208,44,F,2,9,basic,annual,148,1,1,1,1
1209,53,F,2,3,standard,monthly,442,0,1,0,1
1210,30,M,1,3,premium,monthly,252,0,1,1,1
1211,58,F,2,7,premium,monthly,329,0,0,1,1
1212,47,F,3,12,premium,annual,431,1,0,1,1
1213,48,M,2,10,basic,annual,378,1,1,1,1
1214,57,F,2,5,premium,monthly,79,1,0,0,1
1215,24,F,1,11,premium,annual,386,0,0,0,1
1216,33,M,3,11,standard,monthly,205,1,1,0,1
1217,34,M,1,2,basic,annual,172,0,0,1,1
1218,54,M,2,9,basic,annual,408,0,0,0,1
1219,33,M,3,14,basic,annual,494,1,0,0,1
1220,32,F,2,11,basic,annual,63,1,0,1,1
1221,33,F,1,11,basic,annual,268,1,0,0,1
1222,44,F,3,11,basic,annual,443,1,1,1,1
1223,29,M,2,13,standard,annual,214,1,1,1,1
1224,23,M,1,5,standard,annual,145,1,1,1,1
1225,35,F,2,14,premium,annual,329,1,0,0,0
1226,41,F,2,11,premium,monthly,99,0,0,0,1
1227,55,F,1,1,standard,annual,334,1,1,0,1
1228,23,M,2,11,premium,annual,346,1,0,1,1
1229,40,F,2,10,premium,annual,414,1,1,0,1
1230,20,F,3,1,premium,annual,151,1,0,1,1
1231,36,F,3,5,standard,monthly,335,0,0,1,1
1232,34,F,2,9,basic,monthly,93,0,0,1,1
1233,54,F,2,4,basic,annual,294,1,0,1,1
1234,28,F,3,8,premium,annual,153,0,1,0,1
1235,45,F,1,5,premium,annual,176,0,1,0,1
1236,22,M,1,8,standard,annual,96,0,0,0,1
1237,39,M,3,3,premium,annual,486,0,1,0,1
1238,23,F,3,9,premium,monthly,442,0,0,1,1
1239,23,M,1,5,premium,monthly,467,0,0,0,1
1240,19,M,1,13,premium,annual,70,0,1,0,1
1241,40,M,2,1,basic,annual,66,1,1,1,1
1242,49,M,2,3,basic,annual,234,0,0,1,1
1243,37,F,2,12,premium,annual,371,0,0,0,1
1244,46,M,1,11,standard,monthly,425,1,0,0,1
1245,41,F,2,5,premium,annual,217,1,1,1,1
1246,20,F,3,11,basic,annual,436,0,1,0,1
1247,25,M,2,14,premium,monthly,419,0,1,0,1
1248,56,F,1,10,premium,monthly,51,0,0,1,1
1249,46,M,3,11,basic,monthly,368,0,0,0,1
1250,28,M,3,10,basic,annual,56,0,0,0,1
1251,20,F,3,5,premium,monthly,99,1,1,0,1
1252,26,M,2,13,basic,monthly,349,1,1,1,1
1253,54,M,3,2,premium,annual,136,1,1,1,1
1254,59,F,3,4,basic,annual,257,0,0,0,1
1255,53,F,1,1,standard,monthly,442,1,0,1,1
1256,37,M,3,4,basic,annual,250,1,1,1,1
1257,34,F,1,14,basic,annual,410,0,1,1,1
1258,51,M,2,8,basic,monthly,290,1,0,1,1
1259,24,F,3,6,standard,monthly,291,1,1,0,1
1260,37,F,3,2,basic,monthly,66,0,0,0,1
1261,21,F,3,7,basic,annual,391,0,1,1,1
1262,56,M,2,13,premium,annual,343,0,1,1,1
1263,57,F,3,4,standard,monthly,111,0,1,1,1
1264,28,M,1,2,basic,annual,96,1,0,0,1
1265,19,F,3,2,basic,annual,481,1,1,0,1
1266,38,F,2,13,premium,monthly,261,1,0,0,0
1267,35,F,1,14,premium,annual,150,1,1,0,1
1268,36,F,3,1,standard,annual,383,1,0,0,1
1269,39,F,3,4,standard,monthly,432,1,0,1,1
1270,29,M,3,7,standard,annual,307,0,1,0,1
1271,53,M,3,8,basic,monthly,388,1,1,1,1
1272,29,M,3,12,standard,annual,162,0,1,0,1
1273,45,M,1,8,basic,annual,156,1,0,0,0
1274,34,M,1,11,standard,monthly,437,1,1,0,1
1275,20,M,3,14,premium,monthly,354,1,0,1,1
1276,38,F,2,12,premium,annual,95,0,1,0,1
1277,49,M,2,7,standard,annual,455,1,1,0,1
1278,42,M,1,4,premium,monthly,148,0,1,0,1
1279,36,M,2,7,premium,monthly,93,1,1,0,1
1280,40,F,2,5,basic,annual,362,0,1,0,1
1281,45,M,1,11,standard,annual,324,0,1,1,1
1282,27,F,3,11,basic,monthly,454,1,1,1,1
1283,59,F,1,14,basic,annual,289,0,0,1,1
1284,56,M,1,9,basic,monthly,433,1,0,1,1
1285,45,F,1,1,premium,annual,358,0,1,0,1
1286,40,F,2,5,premium,monthly,222,0,1,0,1
1287,34,F,1,10,basic,monthly,97,1,0,1,1
1288,42,M,3,4,standard,monthly,77,1,1,0,1
1289,57,F,1,5,standard,annual,302,1,0,0,1
1290,40,M,1,2,basic,monthly,181,0,0,1,1
1291,39,F,1,2,standard,monthly,429,0,0,0,1
1292,31,M,3,4,standard,annual,89,1,1,1,1
1293,20,F,1,8,basic,annual,66,0,1,0,1
1294,46,M,2,3,basic,annual,125,1,0,0,1
1295,23,M,3,4,premium,annual,299,0,0,0,1
1296,24,M,1,3,premium,annual,294,1,0,1,1
1297,33,F,2,4,premium,monthly,100,1,0,0,1
1298,19,F,1,6,standard,annual,463,1,0,0,1
1299,33,F,2,6,standard,monthly,442,0,1,1,1
1300,27,F,1,10,standard,monthly,499,0,1,0,1
1301,39,M,3,11,standard,monthly,249,0,0,1,1
1302,48,M,3,11,basic,annual,244,1,1,0,1
1303,42,M,2,13,premium,monthly,302,0,0,0,1
1304,23,F,1,10,standard,annual,330,1,0,0,1
1305,36,M,1,7,basic,annual,123,1,1,0,1
1306,52,M,1,3,premium,monthly,73,0,1,1,1
1307,59,M,3,13,standard,monthly,54,0,1,1,1
1308,18,M,2,4,basic,annual,365,1,1,0,1
1309,22,F,2,2,basic,annual,439,1,0,1,1
1310,44,F,2,6,basic,annual,168,1,1,1,1
1311,44,F,3,7,standard,annual,209,0,1,1,1
1312,31,F,3,13,basic,annual,379,0,1,0,1
1313,19,M,2,7,basic,annual,177,1,0,0,1
1314,57,F,3,13,basic,annual,128,0,0,0,1
1315,20,F,3,6,standard,monthly,73,0,0,1,1
1316,37,F,1,8,basic,annual,360,0,0,1,1
1317,38,M,3,7,standard,monthly,198,1,0,1,1
1318,45,M,3,7,basic,annual,243,0,0,0,0
1319,24,F,3,5,standard,monthly,344,1,1,0,1
1320,40,F,3,12,basic,annual,344,0,0,1,1
1321,51,M,3,14,standard,monthly,468,0,1,0,0
1322,56,M,2,5,standard,monthly,209,0,0,1,1
1323,37,M,3,5,basic,annual,63,0,0,0,1
1324,18,M,1,14,premium,monthly,159,1,1,0,1
1325,54,F,2,1,premium,annual,123,1,1,0,1
1326,33,F,3,10,basic,monthly,435,0,1,1,0
1327,37,F,2,13,basic,monthly,322,1,0,1,1
1328,36,F,3,12,premium,monthly,57,1,0,1,1
1329,57,M,3,13,standard,monthly,173,0,1,1,0
1330,21,F,3,5,basic,annual,470,1,1,1,1
1331,39,F,2,9,basic,monthly,302,0,0,1,1
1332,33,F,3,12,premium,monthly,459,1,0,1,1
1333,31,M,1,8,standard,annual,446,0,1,0,1
1334,49,M,1,10,standard,annual,261,0,0,0,1
1335,59,M,2,11,standard,annual,195,1,0,1,1
1336,19,F,1,6,basic,monthly,353,0,1,0,1
1337,42,F,2,1,premium,monthly,165,0,1,0,1
1338,23,F,2,1,basic,annual,186,0,0,0,1
1339,42,M,3,7,standard,monthly,256,0,0,0,1
1340,21,F,3,10,premium,monthly,399,0,0,1,1
1341,19,F,3,11,basic,annual,376,0,0,0,1
1342,48,F,3,11,basic,monthly,266,1,1,1,1
1343,59,F,1,1,standard,monthly,404,0,1,0,1
1344,19,F,1,2,premium,monthly,210,1,0,1,1
1345,46,F,1,13,basic,annual,127,0,1,0,1
1346,52,F,3,7,premium,annual,66,1,0,0,0
1347,25,M,2,9,basic,annual,486,1,0,0,1
1348,51,M,3,6,standard,annual,380,1,1,1,1
1349,27,M,1,7,basic,annual,461,1,0,0,1
1350,20,F,3,5,premium,monthly,104,1,0,1,1
1351,34,M,3,12,premium,monthly,197,0,1,1,1
1352,44,M,2,4,standard,annual,339,1,0,1,1
1353,39,F,2,12,premium,annual,489,0,1,0,1
1354,54,F,1,3,standard,annual,98,1,0,1,1
1355,26,M,3,9,basic,annual,111,1,1,0,1
1356,46,F,2,12,basic,monthly,96,1,0,0,1
1357,44,M,1,10,basic,monthly,417,1,1,0,1
1358,42,M,1,8,premium,annual,303,0,0,1,1
1359,25,F,3,2,standard,monthly,170,1,0,0,1
1360,42,M,2,2,premium,monthly,80,0,1,0,1
1361,22,F,3,11,premium,monthly,165,0,0,0,1
1362,59,F,3,1,standard,monthly,213,1,1,0,1
1363,48,F,3,5,basic,monthly,426,0,0,1,1
1364,46,M,1,11,premium,monthly,442,1,0,1,1
1365,27,F,2,8,premium,monthly,186,1,0,1,0
1366,28,F,2,10,premium,monthly,264,1,1,0,1
1367,48,M,3,14,basic,annual,134,0,1,1,0
1368,59,M,2,7,standard,annual,227,1,0,0,1
1369,52,F,2,9,basic,annual,463,1,1,0,1
1370,38,F,1,2,standard,monthly,481,0,1,1,1
1371,29,F,2,5,premium,monthly,393,1,0,0,1
1372,56,M,1,14,basic,annual,350,0,0,0,1
1373,48,M,1,10,standard,annual,470,0,1,1,1
1374,36,M,3,11,premium,monthly,285,1,0,1,1
1375,48,F,2,6,basic,annual,227,1,0,0,1
1376,54,F,1,1,standard,monthly,112,0,0,0,1
1377,33,F,3,8,standard,annual,163,1,0,1,1
1378,59,M,3,8,premium,monthly,400,0,0,1,1
1379,28,M,2,12,standard,monthly,255,0,1,1,1
1380,58,M,1,13,basic,monthly,222,0,1,1,1
1381,18,M,2,3,basic,monthly,262,1,0,0,1
1382,48,M,3,11,premium,annual,334,1,0,1,0
1383,46,F,1,8,premium,monthly,202,1,0,0,1
1384,22,M,3,4,premium,monthly,413,1,0,0,1
1385,50,M,3,9,premium,monthly,282,0,1,1,1
1386,30,M,3,4,standard,annual,326,1,0,1,1
1387,43,F,3,8,basic,annual,442,0,1,0,1
1388,40,M,3,11,basic,monthly,397,0,0,0,1
1389,34,M,3,13,premium,monthly,400,0,0,1,1
1390,45,F,2,6,premium,monthly,100,0,1,1,1
1391,49,F,3,10,standard,monthly,333,0,1,1,1
1392,33,M,1,4,standard,annual,326,0,0,0,1
1393,25,F,3,11,basic,annual,124,1,0,0,0
1394,24,F,2,4,basic,monthly,148,1,1,0,1
1395,31,M,1,12,premium,annual,234,0,1,0,1
1396,42,F,1,2,basic,monthly,98,1,0,0,1
1397,42,M,1,13,premium,monthly,147,1,1,0,1
1398,44,M,1,11,premium,monthly,360,1,0,1,1
1399,32,F,2,3,premium,monthly,337,1,1,0,1
1400,25,M,2,13,basic,annual,461,1,0,0,1
1401,59,M,1,13,premium,monthly,268,0,1,1,1
1402,39,F,3,6,premium,monthly,63,1,0,0,1
1403,51,F,1,5,premium,monthly,68,1,0,1,1
1404,22,F,1,2,basic,monthly,117,1,0,1,1
1405,48,M,2,6,basic,monthly,127,1,1,0,1
1406,22,F,1,8,standard,annual,240,1,0,1,1
1407,28,F,1,2,standard,annual,221,1,0,1,1
1408,28,F,2,8,basic,monthly,163,0,1,0,1
1409,37,M,1,5,basic,annual,130,1,1,1,1
1410,41,M,3,1,premium,annual,318,0,0,1,1
1411,43,F,3,5,basic,monthly,416,0,0,0,1
1412,34,M,1,7,standard,monthly,330,1,0,1,1
1413,26,F,1,8,premium,annual,384,0,0,0,1
1414,47,M,3,4,premium,annual,132,0,1,0,1
1415,50,M,2,12,basic,annual,203,1,1,0,0
1416,36,F,3,8,basic,monthly,201,1,0,1,1
1417,22,F,1,11,standard,monthly,138,1,0,0,1
1418,25,M,1,11,premium,annual,262,0,1,1,1
1419,53,M,3,12,basic,monthly,83,1,1,0,0
1420,50,M,3,9,basic,monthly,57,0,1,1,1
1421,54,M,1,4,basic,monthly,188,0,0,1,1
1422,43,F,2,10,premium,annual,203,1,0,1,1
1423,39,M,1,1,standard,monthly,129,1,0,1,1
1424,42,M,2,3,standard,annual,363,1,1,0,1
1425,35,F,3,6,premium,annual,282,0,1,1,1
1426,46,F,1,3,premium,monthly,383,0,1,1,1
1427,47,F,1,6,premium,annual,228,0,0,0,1
1428,28,F,3,10,standard,annual,483,0,1,1,1
1429,25,F,3,12,premium,annual,95,1,1,1,1
1430,37,F,3,3,basic,annual,163,1,0,1,1
1431,43,M,3,1,premium,monthly,104,0,1,1,1
1432,20,F,2,1,basic,annual,450,1,1,1,1
1433,58,M,3,10,standard,monthly,413,0,1,1,1
1434,24,F,1,7,premium,annual,175,0,1,1,1
1435,23,M,3,8,basic,monthly,198,0,1,0,1
1436,57,F,1,11,standard,monthly,428,0,1,0,1
1437,45,M,1,12,premium,annual,153,0,0,1,1
1438,33,M,3,3,standard,monthly,59,0,0,1,1
1439,21,F,2,1,premium,annual,380,0,0,0,1
1440,29,M,3,5,standard,annual,477,0,0,0,1
1441,57,M,2,2,premium,annual,354,0,0,0,1
1442,48,F,3,5,premium,monthly,272,0,0,1,1
1443,27,F,3,13,premium,annual,71,0,1,0,1
1444,57,M,3,5,standard,monthly,269,0,1,1,1
1445,35,F,1,10,basic,annual,272,1,0,1,1
1446,53,F,1,11,premium,monthly,75,1,0,1,0
1447,19,F,2,10,premium,monthly,331,0,0,1,1
1448,46,M,1,5,standard,monthly,370,1,1,1,1
1449,42,M,2,3,basic,monthly,110,0,1,1,1
1450,58,M,1,14,premium,monthly,162,0,0,0,1
1451,32,F,2,12,standard,annual,462,0,0,0,1
1452,57,F,2,12,premium,annual,458,1,1,0,1
1453,25,M,2,8,standard,monthly,441,0,0,1,1
1454,46,M,3,5,standard,annual,473,0,1,1,1
1455,29,F,3,7,premium,monthly,278,0,0,1,1
1456,22,F,1,6,premium,monthly,311,0,1,0,1
1457,47,M,2,13,basic,annual,103,1,1,0,1
1458,56,M,3,7,basic,annual,187,1,1,1,1
1459,32,F,3,14,premium,monthly,106,1,0,0,0
1460,42,F,1,12,premium,annual,421,1,0,1,1
1461,35,M,3,14,premium,monthly,491,1,0,0,0
1462,48,F,3,1,basic,monthly,69,1,0,0,1
1463,20,M,1,6,standard,monthly,260,1,1,0,1
1464,55,F,1,2,premium,annual,56,0,1,1,1
1465,42,M,1,8,standard,annual,242,1,1,0,1
1466,19,M,3,6,standard,annual,498,0,0,0,1
1467,30,F,1,1,basic,monthly,472,0,0,1,1
1468,55,F,3,1,premium,annual,171,0,1,1,1
1469,47,M,3,11,basic,annual,109,1,0,0,1
1470,46,F,3,4,standard,monthly,157,1,0,0,1
1471,54,M,3,6,standard,annual,99,1,1,0,0
1472,20,M,2,13,premium,monthly,442,1,1,1,1
1473,30,M,2,1,standard,annual,333,0,1,0,1
1474,34,F,1,9,standard,annual,141,0,1,0,1
1475,18,F,3,5,standard,monthly,347,0,0,0,1
1476,39,F,1,8,premium,annual,178,1,0,0,1
1477,30,M,1,14,standard,annual,448,0,0,0,1
1478,18,M,3,8,premium,monthly,410,1,1,1,1
1479,27,M,1,4,standard,annual,400,1,1,1,1
1480,46,F,1,8,premium,annual,333,0,1,1,1
1481,23,F,3,8,premium,monthly,81,0,1,0,1
1482,29,M,2,7,standard,monthly,340,0,1,0,1
1483,59,F,1,5,standard,annual,214,1,0,1,1
1484,24,M,2,8,premium,annual,426,1,1,0,1
1485,33,M,3,5,standard,annual,92,0,0,1,1
1486,32,F,2,4,premium,annual,375,0,1,0,1
1487,39,F,3,8,standard,annual,387,0,0,0,1
1488,39,M,3,7,standard,annual,86,0,0,0,1
1489,56,F,3,11,basic,annual,421,0,0,0,1
1490,35,M,2,11,standard,monthly,484,1,0,1,1
1491,21,F,1,13,standard,monthly,336,1,0,1,1
1492,25,F,2,13,basic,monthly,372,0,0,0,1
1493,49,F,3,14,premium,monthly,196,1,0,1,1
1494,27,M,1,9,standard,monthly,88,1,1,0,1
1495,25,M,2,4,premium,monthly,234,1,1,0,1
1496,54,F,1,7,premium,annual,250,0,0,1,1
1497,50,F,2,5,standard,monthly,376,1,1,0,1
1498,59,M,2,11,standard,annual,180,0,0,1,1
1499,35,F,3,1,standard,annual,266,1,1,1,1
1500,57,M,2,1,basic,monthly,415,0,1,0,1
1501,50,F,1,10,standard,monthly,133,0,1,1,1
1502,27,M,3,1,premium,monthly,97,1,0,0,1
1503,52,M,2,5,basic,monthly,99,0,0,1,1
1504,53,F,3,4,standard,annual,496,0,1,1,1
1505,39,M,2,7,basic,annual,191,0,1,0,1
1506,55,F,1,5,standard,annual,210,0,1,0,1
1507,47,M,2,12,basic,monthly,50,0,1,0,1
1508,51,M,2,14,basic,monthly,348,1,1,0,0
1509,33,F,2,7,premium,annual,149,0,1,1,1
1510,22,M,2,9,basic,annual,56,0,0,1,1
1511,47,M,1,12,standard,monthly,393,0,0,1,1
1512,26,M,2,1,premium,annual,74,1,1,0,1
1513,26,M,1,10,basic,monthly,275,0,0,0,1
1514,56,M,3,2,premium,annual,410,1,0,0,1
1515,42,F,1,10,standard,annual,444,0,0,1,1
1516,41,M,2,7,standard,monthly,187,1,0,1,1
1517,44,F,1,7,premium,annual,392,1,0,0,1
1518,57,F,2,7,basic,annual,88,1,1,0,1
1519,22,F,1,5,standard,monthly,254,1,0,1,1
1520,27,M,2,14,basic,annual,477,0,1,1,1
1521,34,M,3,7,standard,monthly,337,0,1,0,1
1522,59,M,1,10,basic,monthly,485,1,0,1,1
1523,39,M,3,7,basic,annual,195,0,0,0,1
1524,25,F,2,4,basic,annual,97,1,1,1,1
1525,48,M,2,1,standard,monthly,271,1,0,0,1
1526,38,M,3,11,premium,annual,404,0,1,0,1
1527,25,F,1,5,premium,monthly,253,0,1,0,1
1528,36,F,2,11,premium,annual,382,1,0,0,1
1529,43,M,2,12,basic,monthly,415,0,1,0,1
1530,42,F,2,6,standard,monthly,80,1,1,1,1
1531,48,M,3,5,premium,annual,413,1,1,0,1
1532,57,M,2,5,premium,monthly,286,0,0,1,1
1533,36,M,1,3,basic,monthly,100,1,1,1,1
1534,28,M,1,3,premium,annual,198,0,0,1,1
1535,52,M,3,4,basic,annual,458,0,1,1,1
1536,34,F,3,11,standard,annual,106,1,0,1,1
1537,27,F,1,13,basic,monthly,92,1,0,1,1
1538,22,F,2,13,standard,annual,419,1,0,0,1
1539,46,M,1,14,standard,annual,204,1,0,1,1
1540,55,M,2,10,basic,monthly,332,0,0,0,1
1541,28,F,2,1,premium,monthly,465,1,0,1,1
1542,20,M,1,13,basic,monthly,369,1,0,1,0
1543,21,M,2,12,standard,annual,483,1,1,0,1
1544,29,F,3,10,premium,monthly,314,1,1,1,1
1545,51,M,3,12,standard,annual,411,0,1,1,1
1546,20,F,2,12,premium,annual,234,0,1,0,1
1547,22,F,2,1,basic,monthly,398,0,0,0,1
1548,24,F,3,8,premium,monthly,69,0,1,0,1
1549,23,F,3,8,standard,annual,332,0,1,0,1
1550,46,F,1,3,premium,annual,322,0,0,0,1
1551,27,M,1,12,premium,monthly,324,1,0,0,1
1552,34,F,1,8,standard,monthly,281,0,0,0,1
1553,26,M,3,12,standard,annual,116,1,0,0,1
1554,50,F,2,12,basic,annual,145,1,0,0,0
1555,20,F,1,10,standard,annual,64,1,0,0,1
1556,52,F,1,14,standard,monthly,348,0,1,1,1
1557,29,F,2,6,basic,annual,139,0,0,0,1
1558,18,F,3,9,standard,annual,372,1,0,1,1
1559,36,M,1,6,standard,annual,97,1,0,0,1
1560,44,M,1,14,basic,annual,254,0,0,1,1
1561,20,F,2,1,standard,annual,196,1,0,0,1
1562,19,F,1,12,basic,annual,334,1,1,0,1
1563,36,M,1,5,standard,monthly,311,1,0,1,1
1564,25,F,1,4,standard,monthly,320,0,1,0,1
1565,48,F,1,10,basic,monthly,105,1,1,0,0
1566,28,M,2,11,basic,annual,68,0,0,1,1
1567,45,F,1,12,standard,monthly,259,1,1,1,1
1568,32,M,1,11,basic,annual,360,0,1,1,1
1569,58,M,1,3,standard,monthly,80,1,1,0,1
1570,35,F,1,7,premium,monthly,409,0,0,1,1
1571,19,F,2,14,premium,annual,131,0,1,0,1
1572,56,M,2,14,premium,annual,469,1,0,1,1
1573,35,F,3,8,premium,annual,313,1,0,0,1
1574,31,M,1,2,standard,monthly,245,1,1,0,1
1575,51,F,3,13,standard,monthly,88,0,0,1,0
1576,53,M,3,4,standard,monthly,72,1,1,0,1
1577,18,M,3,6,premium,annual,147,0,0,1,1
1578,22,M,1,6,premium,annual,421,0,1,1,1
1579,47,F,2,5,basic,monthly,223,1,0,1,1
1580,41,F,2,5,premium,annual,210,1,1,0,1
1581,24,M,1,8,standard,monthly,326,0,1,1,1
1582,23,M,2,14,premium,annual,135,0,1,1,1
1583,56,F,1,1,basic,monthly,409,0,0,0,1
1584,36,F,1,14,standard,annual,69,1,0,1,1
1585,57,F,1,14,premium,monthly,385,1,1,0,1
1586,52,F,1,4,premium,annual,247,0,0,1,1
1587,26,M,3,10,standard,annual,120,0,1,0,1
1588,22,F,1,8,premium,monthly,75,1,1,1,1
1589,24,F,3,4,basic,monthly,455,1,1,0,1
1590,42,F,2,4,basic,monthly,115,0,1,1,1
1591,56,F,1,13,basic,monthly,205,1,1,1,1
1592,21,M,2,13,standard,annual,146,1,1,1,1
1593,26,M,2,4,premium,monthly,216,1,0,0,1
1594,18,F,2,12,standard,monthly,438,1,0,0,1
1595,37,M,3,2,standard,monthly,206,0,0,0,1
1596,42,F,3,13,basic,annual,276,1,1,1,1
1597,51,M,3,1,premium,monthly,330,1,1,1,1
1598,33,F,1,1,standard,monthly,457,0,1,0,1
1599,57,F,3,1,standard,annual,269,1,1,0,1
1600,45,M,2,1,standard,monthly,70,1,0,1,1
1601,31,M,1,8,basic,annual,365,0,0,0,1
1602,24,F,3,9,standard,annual,55,1,0,0,0
1603,26,M,2,11,standard,annual,397,1,0,0,1
1604,47,F,2,1,premium,annual,444,1,1,0,1
1605,22,M,3,1,premium,annual,432,0,0,0,1
1606,45,M,2,12,premium,monthly,306,1,1,1,1
1607,37,M,3,11,premium,monthly,150,1,0,0,0
1608,23,F,1,7,premium,annual,473,1,1,0,1
1609,45,F,1,10,premium,monthly,112,0,0,1,1
1610,42,F,1,6,standard,annual,133,1,0,0,1
1611,56,M,3,7,standard,monthly,432,1,0,0,1
1612,42,M,2,13,basic,monthly,348,1,0,0,1
1613,19,F,2,1,basic,annual,409,0,0,0,1
1614,56,F,1,3,basic,monthly,364,1,0,0,1
1615,32,M,2,9,standard,monthly,86,0,0,0,1
1616,18,M,2,11,premium,annual,492,0,1,0,1
1617,32,F,1,8,basic,monthly,449,0,0,0,1
1618,42,M,1,7,basic,monthly,198,1,1,0,1
1619,36,M,2,3,standard,monthly,310,0,1,1,1
1620,49,F,2,11,standard,monthly,163,0,1,0,1
1621,21,F,2,8,basic,monthly,78,1,1,0,1
1622,47,M,2,13,basic,monthly,234,0,1,1,1
1623,32,M,2,14,basic,annual,497,1,1,0,1
1624,38,F,3,9,premium,annual,427,1,0,0,1
1625,38,M,1,4,premium,annual,364,0,1,1,1
1626,46,M,3,5,premium,monthly,169,0,1,0,1
1627,55,M,1,9,premium,monthly,250,0,0,0,1
1628,31,F,2,9,basic,monthly,499,1,1,0,1
1629,25,F,1,11,premium,monthly,201,1,0,1,1
1630,23,F,3,9,standard,annual,431,1,1,0,1
1631,45,F,2,11,standard,monthly,139,1,1,1,1
1632,33,F,3,10,premium,monthly,368,0,1,1,1
1633,42,F,2,5,basic,monthly,278,0,0,0,1
1634,51,F,2,7,basic,monthly,174,1,1,1,1
1635,36,M,2,12,premium,annual,254,1,1,1,1
1636,26,M,1,3,premium,annual,285,1,1,0,1
1637,49,M,1,10,premium,monthly,468,0,1,1,1
1638,37,F,2,13,standard,annual,355,0,1,0,1
1639,25,M,1,14,basic,monthly,442,0,0,1,1
1640,36,F,2,12,standard,monthly,112,0,1,1,1
1641,50,M,2,2,premium,monthly,430,1,0,1,1
1642,32,M,3,6,premium,monthly,146,0,0,1,1
1643,46,M,3,14,premium,annual,451,1,0,1,1
1644,34,M,2,4,standard,annual,120,1,0,0,1
1645,49,F,2,2,basic,annual,373,1,0,0,1
1646,51,F,3,9,standard,annual,268,1,0,0,1
1647,33,F,2,8,standard,monthly,195,1,0,1,1
1648,42,F,3,2,premium,annual,446,0,1,0,1
1649,43,M,1,3,standard,monthly,327,0,0,0,1
1650,29,M,2,9,basic,annual,103,0,1,1,1
1651,33,F,2,1,premium,annual,449,1,0,1,1
1652,26,M,1,12,standard,monthly,452,0,0,0,1
1653,58,F,1,11,standard,monthly,88,1,0,1,1
1654,20,M,1,6,premium,annual,94,1,1,1,1
1655,36,F,3,3,standard,annual,115,0,0,1,1
1656,53,F,3,3,premium,annual,287,0,0,0,1
1657,54,M,2,12,basic,monthly,372,1,0,1,1
1658,24,M,1,9,standard,annual,303,0,0,0,1
1659,24,M,3,14,premium,annual,487,1,0,0,1
1660,45,M,3,12,basic,annual,113,0,0,0,1
1661,22,F,3,11,premium,monthly,436,1,1,0,0
1662,23,M,2,5,basic,annual,194,0,1,1,1
1663,57,M,1,13,premium,annual,251,0,1,0,1
1664,34,M,3,7,basic,monthly,132,1,1,0,1
1665,23,M,3,3,basic,annual,330,0,1,0,1
1666,52,M,3,14,basic,monthly,374,0,1,1,1
1667,26,F,1,8,standard,annual,157,1,0,0,0
1668,18,F,3,5,standard,monthly,73,1,0,1,1
1669,41,F,3,8,standard,annual,121,1,0,0,1
1670,53,M,3,10,standard,monthly,226,1,1,0,0
1671,49,F,3,1,basic,monthly,89,0,0,0,1
1672,34,M,2,14,standard,monthly,405,0,1,0,1
1673,49,F,3,5,standard,annual,487,0,1,1,1
1674,37,M,3,5,basic,monthly,474,0,1,0,1
1675,55,M,3,13,premium,monthly,289,1,1,0,0
1676,42,F,1,1,standard,annual,237,1,0,0,1
1677,57,F,2,10,premium,monthly,185,0,1,1,1
1678,41,F,1,12,basic,monthly,256,1,0,1,1
1679,51,M,2,3,standard,monthly,321,1,1,0,1
1680,55,M,3,6,standard,monthly,312,0,1,0,1
1681,18,M,3,8,basic,annual,69,0,1,1,1
1682,21,F,2,5,premium,annual,157,0,0,0,1
1683,48,F,1,6,standard,annual,474,1,0,1,1
1684,56,M,3,10,basic,monthly,360,0,0,1,1
1685,45,M,1,2,basic,monthly,424,0,0,1,1
1686,20,M,2,9,standard,monthly,409,0,0,0,1
1687,20,F,2,1,basic,monthly,174,0,1,0,1
1688,53,F,1,12,premium,monthly,494,0,0,0,1
1689,38,M,3,4,standard,monthly,77,0,0,0,1
1690,49,F,2,11,premium,monthly,184,0,0,1,1
1691,36,M,1,8,standard,annual,293,1,0,1,1
1692,47,F,3,14,standard,monthly,181,1,1,1,0
1693,48,F,1,6,premium,annual,133,0,0,1,1
1694,48,M,1,6,premium,annual,497,0,0,1,1
1695,23,F,3,14,standard,annual,291,0,1,0,1
1696,46,F,2,4,premium,annual,359,0,1,0,1
