customer_id,age,gender,income_numeric,tenure,sub_plan,contract,monthly_charge,auto_renewal,late_payment,failed_transaction,default
2127,18,M,3,1,basic,annual,158,1,0,1,1
2128,74,M,1,31,premium,monthly,58,0,1,0,0
2129,52,F,3,14,premium,annual,184,0,1,1,0
2130,63,F,1,21,basic,monthly,99,0,0,0,0
2131,66,F,2,3,standard,monthly,86,0,1,0,1
2132,68,F,2,5,premium,annual,102,0,0,1,0
2133,33,M,1,20,standard,annual,167,0,0,1,1
2134,43,M,2,18,basic,monthly,59,0,1,1,0
2135,76,M,2,8,premium,annual,95,0,0,1,1
2136,28,M,2,26,premium,monthly,102,0,0,0,1
2137,17,F,2,6,premium,annual,117,0,1,0,1
2138,43,M,2,7,premium,monthly,143,1,1,1,1
2139,66,F,2,17,standard,annual,152,0,0,1,0
2140,63,M,2,14,premium,annual,183,0,0,0,1
2141,66,F,2,15,premium,annual,90,1,1,0,1
2142,34,F,2,8,standard,annual,173,0,1,1,1
2143,59,M,1,19,standard,annual,100,0,1,0,1
2144,51,M,3,21,basic,annual,190,1,1,0,1
2145,48,M,2,12,premium,monthly,48,1,1,1,0
2146,48,M,2,15,standard,monthly,91,0,1,1,0
2147,54,M,3,21,premium,annual,86,0,0,1,1
2148,37,F,2,21,standard,monthly,66,1,1,0,1
2149,72,F,2,19,standard,annual,180,0,0,0,1
2150,50,M,1,8,basic,monthly,127,1,1,0,0
2151,52,M,2,21,premium,monthly,148,0,1,0,0
2152,33,M,1,5,standard,annual,116,1,0,0,1
2153,43,M,3,26,premium,monthly,154,1,0,1,1
2154,52,M,3,19,premium,monthly,63,0,1,1,1
2155,58,M,2,17,premium,annual,189,1,0,1,1
2156,54,M,3,30,premium,monthly,55,1,0,1,0
2157,79,F,2,22,premium,monthly,135,1,0,0,0
2158,71,F,1,6,standard,monthly,190,0,0,1,0
2159,27,M,2,10,standard,annual,157,1,0,0,1
2160,42,F,1,13,standard,annual,143,0,0,1,0
2161,57,M,3,5,basic,monthly,155,1,0,1,1
2162,61,M,3,2,premium,annual,91,0,0,0,1
2163,60,F,3,20,premium,monthly,143,0,0,1,0
2164,26,M,2,15,standard,annual,141,1,1,0,1
2165,44,F,2,10,premium,monthly,73,0,1,0,1
2166,41,F,3,20,standard,annual,175,1,1,0,0
2167,59,F,1,22,basic,annual,125,0,0,0,1
2168,47,F,1,12,basic,monthly,118,1,0,0,1
2169,30,M,3,7,basic,annual,195,0,1,0,1
2170,55,M,1,16,basic,annual,169,1,1,0,0
2171,38,M,1,26,premium,annual,164,0,1,0,0
2172,60,F,2,31,standard,annual,127,1,1,0,0
2173,75,F,3,18,premium,annual,66,0,0,0,1
2174,40,M,2,10,basic,monthly,97,1,0,1,0
2175,57,F,3,4,basic,annual,85,0,1,1,0
2176,59,F,1,6,basic,annual,66,0,0,0,1
2177,33,F,3,10,basic,monthly,177,0,0,0,1
2178,56,M,3,24,standard,monthly,67,0,1,0,1
2179,61,M,3,16,basic,annual,62,1,0,0,1
2180,74,F,2,11,premium,annual,56,1,1,0,0
2181,34,F,3,25,standard,monthly,60,1,1,0,0
2182,64,F,1,4,premium,annual,202,0,1,1,1
2183,45,F,2,15,basic,annual,100,0,0,0,1
2184,44,M,3,7,premium,monthly,183,1,1,0,1
2185,49,M,1,4,basic,annual,197,1,1,0,1
2186,39,M,2,15,basic,annual,107,1,0,1,1
2187,69,M,2,9,premium,annual,87,1,1,0,1
2188,61,F,3,19,premium,annual,138,0,1,0,1
2189,23,F,1,20,premium,annual,42,0,0,0,0
2190,71,F,1,9,basic,annual,131,0,0,1,1
2191,61,M,1,16,standard,monthly,199,1,0,1,1
2192,25,M,1,25,premium,monthly,101,0,1,1,1
2193,61,F,3,14,standard,monthly,136,0,0,1,1
2194,20,F,2,18,premium,annual,122,1,1,0,1
2195,50,M,2,18,premium,annual,175,1,0,1,1
2196,31,M,3,14,basic,monthly,139,1,1,1,1
2197,60,M,1,5,basic,monthly,103,0,1,0,1
2198,69,M,1,17,standard,monthly,195,0,1,1,1
2199,29,F,2,22,premium,annual,66,1,0,0,0
2200,52,F,3,8,premium,annual,90,0,0,1,1
2201,66,M,1,13,premium,monthly,82,1,1,1,1
2202,78,F,3,17,premium,annual,78,0,1,0,0
2203,68,F,3,4,basic,annual,158,0,0,1,1
2204,27,M,1,13,basic,annual,68,1,1,0,1
2205,66,F,3,5,basic,annual,125,1,0,1,0
2206,66,F,3,11,standard,monthly,53,1,1,0,0
2207,70,M,2,22,premium,annual,169,1,0,1,1
2208,28,M,1,7,premium,annual,111,0,0,1,1
2209,32,F,2,29,premium,annual,149,1,0,1,0
2210,39,F,3,23,standard,monthly,51,0,0,0,0
2211,26,M,1,26,standard,monthly,132,1,1,1,0
2212,71,M,3,19,premium,annual,112,1,0,1,0
2213,41,F,3,15,premium,monthly,141,1,1,1,0
2214,66,M,1,10,basic,annual,170,0,0,0,1
2215,48,M,1,7,standard,monthly,58,0,0,0,0
2216,52,F,3,14,premium,monthly,130,0,0,1,0
2217,54,F,2,25,basic,annual,129,1,0,1,0
2218,53,F,2,10,standard,monthly,183,0,0,0,1
2219,39,F,1,22,basic,annual,63,1,0,1,0
2220,51,M,2,23,basic,annual,171,0,1,1,0
2221,47,M,1,7,basic,monthly,144,1,0,1,1
2222,73,M,2,20,basic,annual,87,1,0,1,1
2223,54,M,1,25,standard,annual,78,0,0,1,0
2224,53,F,2,16,standard,monthly,75,0,0,1,1
2225,39,M,2,10,basic,annual,189,0,0,1,1
2226,32,F,3,5,premium,annual,123,1,0,1,1
2227,33,F,2,21,basic,monthly,154,1,0,1,0
2228,53,F,2,11,standard,monthly,146,0,1,1,1
2229,62,F,3,1,standard,annual,91,0,1,0,1
2230,60,F,1,3,standard,annual,193,0,0,0,1
2231,60,M,2,10,premium,monthly,172,0,1,0,0
2232,29,F,3,9,standard,annual,112,0,0,0,1
2233,44,F,3,23,standard,monthly,3138,1,0,0,1
2234,41,F,3,3,basic,monthly,156,0,1,1,0
2235,37,F,3,7,standard,annual,142,1,0,1,1
2236,44,M,2,1,basic,annual,95,0,0,0,1
2237,43,M,1,16,standard,monthly,61,1,0,0,0
2238,47,M,3,7,premium,monthly,185,0,0,0,1
2239,25,M,2,10,premium,annual,134,0,1,1,1
2240,78,F,2,6,premium,annual,122,0,1,0,0
2241,79,F,3,7,standard,monthly,150,1,0,0,1
2242,56,F,3,19,basic,monthly,131,0,1,0,1
2243,54,M,2,9,standard,annual,95,1,0,1,1
2244,57,M,1,20,premium,annual,153,1,1,1,0
2245,37,F,1,13,premium,annual,114,1,1,1,0
2246,46,F,2,27,standard,monthly,62,0,1,1,1
2247,59,F,2,26,premium,annual,140,1,1,1,1
2248,47,F,3,2,standard,annual,136,1,0,0,1
2249,45,M,3,26,premium,annual,95,1,0,1,0
2250,46,M,2,16,basic,annual,45,1,0,0,0
2251,73,F,1,5,basic,annual,189,0,0,0,1
2252,34,M,3,9,premium,annual,49,0,1,1,1
2253,28,M,3,5,basic,monthly,174,0,0,1,1
2254,54,F,1,10,premium,annual,144,1,0,1,1
2255,40,M,1,13,standard,annual,155,0,1,1,0
2256,58,M,3,1,basic,annual,107,1,0,0,1
2257,65,F,3,12,standard,monthly,79,1,0,1,1
2258,44,M,3,20,premium,annual,169,1,0,0,0
2259,61,M,1,1,premium,monthly,146,0,1,1,1
2260,62,F,1,13,premium,monthly,82,0,0,1,1
2261,52,M,3,27,standard,monthly,204,0,0,0,1
2262,66,M,3,13,premium,annual,126,1,0,1,1
2263,29,F,2,13,premium,monthly,185,1,1,1,1
2264,55,F,1,11,standard,monthly,70,1,0,0,0
2265,36,F,1,32,basic,annual,123,0,1,0,1
2266,58,F,1,3,basic,annual,104,1,0,0,1
2267,41,M,1,16,premium,monthly,179,1,1,1,0
2268,46,F,1,18,standard,annual,180,0,0,1,1
2269,55,F,1,18,basic,annual,136,1,0,1,1
2270,58,M,2,20,premium,monthly,182,0,1,1,1
2271,49,F,1,26,basic,annual,61,1,1,0,0
2272,28,F,2,9,basic,monthly,169,0,1,1,0
2273,43,F,3,10,basic,monthly,2229,1,1,1,1
2274,53,M,3,6,standard,monthly,146,1,1,0,1
2275,60,M,1,12,standard,annual,129,0,1,0,1
2276,22,M,3,28,premium,monthly,116,0,0,1,0
2277,43,M,2,7,standard,monthly,104,0,1,0,0
2278,24,F,3,14,premium,annual,122,0,0,1,1
2279,35,M,3,32,basic,monthly,141,1,1,0,1
2280,34,F,3,2,premium,annual,69,0,0,0,1
2281,76,M,3,9,premium,monthly,75,0,0,1,1
2282,50,F,1,12,premium,annual,56,0,0,0,1
2283,47,M,1,18,basic,monthly,151,0,1,1,1
2284,24,M,1,20,premium,annual,109,0,0,1,1
2285,59,F,1,7,premium,monthly,113,0,1,0,0
2286,22,M,3,21,basic,monthly,118,1,0,1,1
2287,38,M,3,3,basic,annual,106,0,1,1,1
2288,36,M,1,30,basic,annual,112,0,1,1,1
2289,54,M,1,23,basic,monthly,172,1,1,0,0
2290,48,F,1,14,premium,monthly,56,1,0,1,0
2291,51,F,1,20,premium,annual,75,1,0,1,1
2292,58,F,2,11,standard,monthly,114,1,0,0,1
2293,56,M,2,13,premium,monthly,55,0,1,1,0
2294,26,F,3,5,standard,annual,61,0,0,1,1
2295,40,M,2,31,basic,annual,113,0,0,0,1
2296,70,F,2,23,premium,monthly,71,1,0,1,1
2297,59,M,2,19,premium,monthly,131,1,1,1,1
2298,67,F,2,9,standard,monthly,185,1,0,0,1
2299,44,F,1,26,basic,monthly,155,1,0,0,0
2300,21,M,3,15,standard,annual,117,0,0,1,1
2301,29,M,1,11,premium,annual,186,0,1,1,1
2302,70,M,3,13,basic,monthly,68,0,0,0,1
2303,65,M,1,17,basic,monthly,145,0,0,0,1
2304,60,F,1,6,standard,annual,177,1,0,0,1
2305,50,M,1,15,basic,annual,181,0,0,0,1
2306,33,M,2,6,premium,monthly,61,0,1,1,0
2307,72,F,2,24,premium,annual,157,1,0,0,1
2308,45,M,1,28,standard,monthly,59,0,1,0,0
2309,58,F,1,22,premium,annual,102,1,0,1,0
2310,43,F,3,26,standard,annual,70,0,1,1,1
2311,71,M,3,13,standard,monthly,60,0,0,0,0
2312,73,M,2,23,basic,monthly,74,1,1,0,0
2313,50,M,1,23,basic,annual,76,1,0,0,1
2314,41,F,2,20,basic,annual,66,0,0,1,1
2315,40,F,2,16,premium,annual,83,1,0,0,0
2316,42,M,2,19,premium,monthly,169,0,0,1,0
2317,46,M,3,12,standard,monthly,78,0,1,0,1
2318,48,F,2,13,standard,annual,66,1,0,1,0
2319,30,F,2,18,standard,annual,75,1,0,1,1
2320,53,F,1,21,premium,annual,124,1,1,0,0
2321,27,M,1,25,basic,annual,108,1,0,0,1
2322,64,M,2,17,premium,annual,92,1,1,0,0
2323,51,M,3,15,basic,monthly,154,0,0,0,1
2324,21,F,1,11,standard,monthly,128,1,1,0,1
2325,50,F,3,26,premium,monthly,127,1,0,0,0
2326,55,M,2,10,standard,annual,161,1,1,1,0
2327,51,M,1,14,premium,annual,130,1,0,1,1
2328,36,M,3,12,standard,annual,154,0,1,0,0
2329,47,M,2,19,standard,monthly,175,1,1,0,0
2330,51,M,2,23,basic,monthly,191,1,1,1,1
2331,69,F,2,24,standard,annual,96,0,0,0,0
2332,32,F,1,11,standard,monthly,72,1,0,0,1
2333,80,M,1,5,basic,annual,113,1,0,1,1
2334,73,M,1,17,premium,annual,51,0,0,0,1
2335,47,F,3,3,standard,monthly,197,1,0,0,1
2336,38,M,3,10,standard,monthly,118,0,0,0,1
2337,43,M,2,9,basic,monthly,116,0,0,1,0
2338,57,M,3,16,premium,monthly,67,1,0,0,0
2339,58,M,3,11,standard,monthly,124,0,1,1,1
2340,39,F,2,16,premium,monthly,94,0,0,0,0
2341,60,M,3,10,basic,annual,173,0,1,1,0
2342,36,F,1,23,standard,monthly,140,1,0,0,0
2343,40,F,2,19,premium,annual,181,0,0,0,0
2344,65,M,2,12,basic,monthly,159,0,0,0,1
2345,39,M,1,20,premium,annual,81,1,0,1,1
2346,29,F,3,25,standard,annual,165,0,1,0,1
2347,42,F,2,7,premium,annual,139,0,0,1,1
2348,24,M,1,14,premium,annual,190,1,0,0,0
2349,37,M,2,25,premium,annual,79,0,1,0,0
2350,46,F,1,11,basic,annual,98,0,1,1,1
2351,39,M,1,28,premium,annual,62,1,1,1,1
2352,50,F,2,16,standard,annual,89,1,0,1,1
2353,48,M,2,24,standard,monthly,106,0,0,0,1
2354,33,F,2,20,standard,annual,196,1,1,1,0
2355,42,F,2,16,standard,annual,89,0,1,0,0
2356,68,F,3,12,premium,monthly,101,1,0,0,1
2357,61,F,3,11,premium,monthly,188,0,1,1,1
2358,20,M,2,5,standard,annual,111,1,0,1,1
2359,28,F,2,16,standard,annual,130,1,1,0,1
2360,57,M,3,12,basic,monthly,78,0,1,1,1
2361,57,M,3,19,standard,annual,77,0,0,1,1
2362,35,F,2,19,standard,monthly,62,0,1,0,0
2363,37,F,1,2,basic,monthly,205,0,1,1,0
2364,73,F,1,25,premium,monthly,139,1,0,1,0
2365,18,F,3,18,basic,annual,150,0,1,0,0
2366,59,M,2,29,premium,monthly,177,0,1,0,0
2367,58,M,3,17,premium,annual,102,0,1,1,1
2368,45,M,1,20,basic,monthly,161,0,1,1,0
2369,44,F,3,4,standard,annual,176,1,0,1,1
2370,41,M,3,29,standard,annual,180,0,1,1,0
2371,50,F,3,23,basic,monthly,200,1,1,0,1
2372,76,M,2,8,basic,annual,156,1,1,0,1
2373,40,F,1,6,basic,monthly,157,1,1,0,0
2374,34,M,3,24,basic,monthly,142,0,0,0,0
2375,69,M,3,10,premium,annual,96,1,1,0,0
2376,34,M,2,19,premium,monthly,126,1,0,0,1
2377,54,F,1,19,standard,annual,179,1,0,0,0
2378,56,F,2,8,standard,monthly,182,0,1,1,0
2379,68,F,3,11,premium,annual,124,1,0,0,1
2380,33,F,3,27,basic,annual,144,1,1,0,0
2381,43,F,3,31,standard,annual,182,0,1,1,1
2382,34,F,3,10,basic,annual,170,0,0,0,1
2383,38,F,1,30,premium,annual,166,0,1,1,0
2384,51,F,1,21,standard,monthly,66,0,1,1,0
2385,71,M,2,28,standard,annual,122,1,0,0,1
2386,25,F,3,28,standard,monthly,134,1,0,1,0
2387,51,F,1,23,premium,annual,111,0,1,1,1
2388,27,M,3,21,basic,annual,128,1,1,1,1
2389,45,F,2,14,basic,annual,57,1,1,0,1
2390,20,M,3,16,standard,annual,90,0,0,1,1
2391,21,M,1,32,basic,annual,92,1,0,0,0
2392,50,F,1,22,basic,annual,86,0,0,1,0
2393,74,F,3,19,basic,monthly,66,0,0,0,1
2394,38,M,1,22,basic,monthly,133,0,0,1,0
2395,50,M,1,9,basic,monthly,82,1,1,0,1
2396,73,M,3,11,standard,monthly,86,1,0,0,1
2397,38,F,1,9,standard,monthly,137,1,1,0,1
2398,55,F,1,21,basic,annual,101,1,1,1,1
2399,37,F,1,11,basic,annual,193,1,0,1,1
2400,41,F,1,2,standard,annual,170,0,1,0,1
2401,42,M,3,2,basic,monthly,118,0,1,1,1
2402,53,M,3,15,basic,monthly,144,1,1,1,1
2403,43,F,1,12,standard,annual,97,1,1,0,1
2404,61,F,3,6,premium,monthly,195,1,0,0,1
2405,37,F,2,7,standard,annual,119,0,1,1,1
2406,80,F,3,-1,premium,monthly,142,0,0,1,1
2407,54,F,2,11,premium,monthly,175,0,1,1,1
2408,48,F,3,8,basic,monthly,120,0,1,1,1
2409,50,F,2,32,basic,annual,78,1,1,0,0
2410,45,M,1,12,premium,monthly,95,1,0,0,1
2411,69,M,1,31,premium,monthly,79,1,0,1,0
2412,54,M,2,22,basic,annual,81,1,0,1,1
2413,29,M,1,20,standard,annual,42,0,0,1,1
2414,67,F,3,29,basic,monthly,71,1,1,1,0
2415,50,F,2,19,basic,annual,170,0,1,0,0
2416,63,M,3,26,standard,annual,49,1,0,0,1
2417,38,M,2,26,basic,monthly,177,1,1,0,1
2418,50,F,2,12,basic,annual,202,1,0,1,1
2419,47,M,3,14,basic,monthly,170,1,0,1,1
2420,77,F,1,5,standard,annual,117,1,0,0,1
2421,62,F,2,9,basic,monthly,112,1,0,1,1
2422,55,M,2,24,premium,monthly,122,0,1,1,1
2423,29,F,1,23,standard,annual,150,0,0,0,1
2424,69,M,2,22,standard,monthly,173,1,0,0,0
2425,69,M,1,2,basic,annual,103,0,0,1,1
2426,34,M,3,16,premium,annual,85,1,1,0,0
2427,52,M,3,20,premium,annual,155,0,0,1,1
2428,52,M,2,-1,standard,monthly,182,1,0,0,1
2429,70,M,3,20,premium,annual,194,1,0,0,0
2430,34,F,3,15,premium,monthly,120,0,1,0,0
2431,74,M,1,23,basic,annual,107,0,1,0,1
2432,50,M,3,22,standard,annual,118,1,1,0,1
2433,64,M,3,10,basic,annual,75,1,1,1,0
2434,37,M,2,11,premium,monthly,189,0,0,0,0
2435,53,M,1,13,premium,annual,56,0,0,0,0
2436,45,F,1,11,premium,annual,58,1,1,0,1
2437,28,M,1,26,standard,monthly,80,0,1,0,0
2438,72,M,2,25,premium,monthly,159,1,0,0,1
2439,61,F,1,9,premium,annual,156,0,0,1,0
2440,40,F,2,12,premium,monthly,179,1,0,0,0
2441,63,F,2,26,premium,annual,102,1,0,0,1
2442,61,F,3,23,premium,annual,101,0,0,0,0
2443,58,M,3,21,standard,annual,195,1,0,0,0
2444,44,F,2,22,basic,monthly,43,1,1,0,0
2445,65,F,2,1,standard,annual,117,0,1,1,1
2446,51,F,2,26,premium,monthly,132,0,0,1,0
2447,39,F,3,7,premium,annual,52,1,1,0,0
2448,45,M,3,19,basic,annual,63,1,1,0,1
2449,44,F,1,14,basic,annual,185,0,1,0,1
2450,33,F,3,14,standard,annual,146,0,0,0,1
2451,42,F,2,16,premium,monthly,125,0,1,1,0
2452,50,F,3,7,basic,monthly,124,1,1,1,1
2453,64,M,3,23,basic,monthly,103,1,1,0,0
2454,50,M,1,23,basic,monthly,123,1,1,1,0
2455,45,M,2,22,basic,annual,142,0,1,1,0
2456,60,M,2,14,standard,annual,187,1,0,0,1
2457,37,F,3,15,basic,monthly,61,0,1,1,1
2458,63,F,1,19,premium,monthly,106,0,1,0,0
2459,62,M,3,9,basic,annual,74,1,1,1,1
2460,28,F,1,20,standard,annual,62,1,0,0,1
2461,64,F,2,10,basic,monthly,143,0,1,0,0
2462,25,F,3,30,premium,annual,142,0,0,0,1
2463,28,F,3,8,basic,monthly,50,0,0,1,1
2464,65,M,1,24,premium,annual,78,0,0,1,1
2465,82,F,3,30,premium,monthly,117,1,1,0,0
2466,45,M,2,23,basic,monthly,109,0,1,0,0
2467,49,M,1,28,standard,annual,92,1,0,1,1
2468,50,F,1,21,basic,annual,83,0,1,1,0
2469,48,F,2,26,basic,annual,187,0,0,0,1
2470,76,F,1,12,basic,monthly,144,0,0,0,0
2471,56,F,2,1,premium,monthly,97,0,0,1,1
2472,65,F,1,17,basic,monthly,112,0,1,1,1
2473,48,F,3,3,standard,monthly,115,0,0,0,0
2474,52,F,1,25,basic,monthly,121,1,0,1,0
2475,71,F,3,10,standard,monthly,182,1,0,1,1
2476,37,F,1,28,premium,monthly,154,0,1,0,0
2477,30,M,1,12,standard,monthly,92,0,0,0,1
2478,26,M,2,20,basic,annual,95,0,0,1,1
2479,54,F,3,22,standard,monthly,95,1,1,0,1
2480,65,F,2,20,standard,monthly,67,0,0,1,0
2481,67,F,1,5,standard,monthly,202,1,1,0,0
2482,50,F,1,26,basic,monthly,184,0,1,0,1
2483,55,F,3,9,basic,monthly,136,0,0,1,1
2484,61,M,3,12,standard,monthly,186,1,0,1,1
2485,41,F,2,17,basic,monthly,102,0,0,1,1
2486,52,M,3,6,premium,monthly,91,0,1,1,0
2487,54,F,3,8,premium,annual,42,1,1,1,1
2488,79,F,3,20,premium,monthly,133,0,0,0,0
2489,67,M,1,16,premium,annual,147,0,1,1,1
2490,31,F,2,22,basic,annual,187,0,1,1,0
2491,31,M,1,13,standard,monthly,74,0,0,0,0
2492,46,M,3,5,basic,monthly,181,0,0,0,1
2493,58,M,1,24,premium,annual,126,1,0,1,1
2494,57,M,2,10,premium,monthly,73,0,1,0,1
2495,31,F,3,11,standard,annual,124,0,1,1,1
2496,67,M,1,18,premium,monthly,181,0,1,1,1
2497,24,M,3,23,standard,monthly,144,0,1,0,0
2498,39,M,1,25,premium,annual,56,0,0,0,0
2499,68,F,2,7,premium,monthly,182,1,0,1,0
2500,43,F,2,5,premium,monthly,141,0,1,0,1
2501,52,F,2,13,premium,annual,79,1,0,1,1
2502,38,M,3,4,premium,annual,95,0,0,0,0
2503,45,M,1,19,basic,annual,75,1,0,1,0
2504,70,F,3,9,premium,annual,91,0,0,0,1
2505,51,F,1,15,premium,annual,155,0,0,0,1
2506,29,M,3,14,standard,annual,144,0,0,0,1
2507,73,F,3,19,basic,monthly,77,1,0,1,1
2508,55,F,3,13,premium,monthly,98,1,0,0,0
2509,60,M,3,4,basic,annual,162,1,1,0,1
2510,26,M,3,14,basic,annual,173,1,0,0,0
2511,58,F,2,8,premium,monthly,98,1,1,0,1
2512,56,F,2,16,standard,monthly,192,0,0,0,0
2513,78,F,3,17,basic,monthly,72,0,1,0,1
2514,52,F,1,29,basic,annual,73,1,0,0,0
2515,65,F,2,12,standard,annual,105,0,1,0,1
2516,72,M,1,1,premium,monthly,168,1,0,0,0
2517,37,M,2,2,standard,monthly,172,1,0,0,0
2518,54,M,2,15,basic,annual,171,1,1,0,0
2519,45,F,3,2,standard,monthly,51,0,0,1,1
2520,33,M,3,11,premium,annual,120,0,1,1,1
2521,65,M,2,5,standard,annual,52,1,1,1,1
2522,70,F,1,17,premium,annual,98,1,0,0,1
2523,38,F,1,31,basic,annual,98,1,0,1,1
2524,43,M,3,19,standard,annual,127,0,0,0,0
2525,57,M,3,17,standard,monthly,192,0,1,0,1
2526,53,M,3,9,standard,monthly,160,1,0,0,1
2527,36,M,1,23,basic,annual,66,1,1,0,0
2528,75,F,3,30,standard,monthly,129,1,1,0,1
2529,57,M,1,20,standard,monthly,82,1,0,1,1
2530,29,M,2,12,standard,annual,120,1,0,0,1
2531,40,M,2,12,standard,monthly,95,0,0,1,1
2532,65,M,3,5,premium,monthly,140,0,0,0,1
2533,49,F,2,5,basic,annual,136,1,0,0,1
2534,56,F,1,19,basic,annual,166,0,0,1,0
2535,60,M,3,25,standard,annual,48,0,0,0,1
2536,23,M,3,11,basic,annual,139,1,1,1,0
2537,46,M,1,22,premium,annual,170,1,0,1,1
2538,38,F,1,17,premium,annual,156,0,1,0,0
2539,38,M,2,22,basic,annual,172,0,1,0,1
2540,51,M,1,22,basic,monthly,103,1,0,0,0
2541,40,F,3,23,basic,monthly,86,0,1,1,1
2542,28,F,3,21,basic,monthly,204,0,0,0,0
2543,33,F,3,23,premium,annual,150,1,1,0,1
2544,56,M,2,17,standard,monthly,95,1,0,1,1
2545,26,M,2,16,basic,monthly,110,0,0,1,1
2546,33,F,2,18,standard,annual,63,0,1,1,1
2547,57,F,1,18,standard,monthly,188,0,1,1,0
2548,32,M,1,23,basic,monthly,186,0,1,1,1
2549,66,M,1,11,basic,annual,107,0,0,0,1
2550,61,F,3,18,standard,annual,89,0,0,0,0
2551,36,F,3,13,standard,monthly,72,1,1,0,1
2552,30,F,3,21,standard,monthly,179,0,1,1,1
2553,41,F,3,28,basic,monthly,164,1,0,1,0
2554,59,M,3,23,premium,monthly,97,1,0,1,0
2555,64,F,1,20,premium,monthly,69,1,1,0,1
2556,49,M,2,8,premium,annual,127,0,1,0,1
2557,36,M,1,12,premium,annual,93,1,0,1,1
2558,67,F,3,17,premium,monthly,187,0,1,0,1
2559,35,F,3,19,standard,annual,77,0,1,0,0
2560,65,M,2,0,standard,monthly,130,0,0,1,1
2561,35,M,3,13,premium,annual,74,1,0,0,1
2562,42,F,3,17,premium,annual,61,0,0,1,1
2563,72,M,2,8,standard,annual,104,1,0,1,0
2564,49,M,3,3,standard,annual,2947,1,1,1,1
2565,64,F,2,22,premium,monthly,162,1,1,0,1
2566,45,F,3,19,standard,monthly,123,1,1,0,0
2567,61,M,3,15,premium,monthly,167,1,1,1,1
2568,62,F,1,23,standard,annual,136,0,0,1,0
2569,35,M,1,22,premium,annual,67,1,1,1,1
2570,68,M,2,5,premium,annual,100,0,1,0,0
2571,57,M,3,22,premium,annual,190,1,1,1,1
2572,60,M,3,24,premium,annual,82,1,1,0,1
2573,53,M,3,22,premium,annual,86,1,1,0,1
2574,54,F,1,13,basic,annual,57,0,1,1,1
2575,69,M,1,21,basic,monthly,159,1,0,0,1
2576,65,F,2,6,basic,annual,128,1,1,1,0
2577,32,F,1,5,basic,monthly,180,0,0,1,0
2578,28,M,1,28,premium,annual,66,1,0,1,0
2579,46,M,1,20,basic,annual,60,0,0,1,1
2580,43,M,2,9,standard,annual,180,1,1,1,1
2581,31,F,3,26,standard,monthly,198,1,1,1,1
2582,58,M,2,11,basic,monthly,195,0,0,1,1
2583,48,F,1,11,premium,annual,88,1,0,1,1
2584,54,M,3,11,premium,monthly,166,0,0,1,1
2585,64,F,2,14,premium,annual,185,1,1,0,0
2586,68,F,1,21,basic,monthly,140,0,1,1,1
2587,25,F,3,13,premium,monthly,112,1,0,1,1
2588,38,M,2,23,standard,annual,145,0,1,0,1
2589,56,M,1,14,standard,monthly,136,1,0,0,1
2590,83,F,3,18,premium,monthly,73,1,0,0,1
2591,71,M,2,15,standard,monthly,127,1,0,0,1
2592,45,F,2,12,basic,annual,110,1,0,1,1
2593,33,M,1,14,basic,annual,202,1,0,0,1
2594,53,F,2,25,basic,monthly,83,1,1,0,1
2595,49,M,2,25,basic,monthly,100,0,1,0,0
2596,39,F,2,9,premium,annual,113,0,0,0,1
2597,35,M,3,15,premium,monthly,92,0,0,0,0
2598,51,F,3,20,basic,annual,158,1,0,0,1
2599,45,M,1,14,basic,annual,163,0,1,1,0
2600,67,F,1,22,basic,monthly,78,1,1,0,0
2601,67,M,3,21,standard,annual,166,1,0,1,1
2602,47,M,2,11,basic,annual,179,0,1,1,1
2603,32,F,1,24,premium,monthly,193,1,0,1,1
2604,57,F,3,20,basic,monthly,189,1,0,0,0
2605,47,M,3,22,premium,monthly,139,0,1,0,1
2606,47,M,1,12,premium,annual,143,1,0,1,1
2607,35,M,1,19,standard,annual,2718,1,0,0,0
2608,47,M,1,4,standard,monthly,114,0,0,1,1
2609,67,M,2,22,standard,annual,170,0,0,1,0
2610,43,F,3,28,standard,monthly,147,0,1,0,0
2611,40,M,1,7,basic,annual,68,1,1,0,0
2612,22,M,1,15,basic,monthly,147,0,0,1,0
2613,28,M,3,3,standard,monthly,63,0,0,1,1
2614,53,M,3,19,basic,annual,177,1,1,1,0
2615,25,F,3,23,basic,annual,143,0,0,1,1
2616,38,M,3,23,premium,annual,151,0,0,0,0
2617,24,M,1,16,basic,monthly,106,1,1,1,0
2618,24,F,1,5,premium,monthly,84,0,1,1,1
2619,67,M,2,22,standard,monthly,60,1,0,0,0
2620,47,F,1,14,standard,monthly,125,1,0,0,0
2621,40,F,3,19,basic,annual,148,1,1,0,1
2622,25,M,1,13,basic,annual,92,1,1,1,1
2623,67,F,3,13,standard,annual,151,0,0,1,1
2624,18,F,1,18,standard,annual,105,1,1,1,0
2625,65,M,3,21,premium,monthly,88,0,1,0,1
2626,28,F,1,16,basic,monthly,54,0,0,0,0
2627,33,M,2,9,standard,annual,66,1,0,1,0
2628,57,F,1,23,standard,annual,121,1,1,0,0
2629,66,F,1,13,basic,annual,121,0,1,0,0
2630,25,F,3,0,premium,monthly,159,0,1,1,1
2631,33,M,1,16,premium,monthly,136,1,0,1,1
2632,56,F,2,29,standard,monthly,63,1,0,0,1
2633,40,F,3,30,standard,annual,167,1,0,1,0
