customer_id,age,gender,income_numeric,tenure,sub_plan,contract,monthly_charge,auto_renewal,late_payment,failed_transaction,default
1489,67,F,3,13,basic,annual,424,0,0,0,1
1490,50,M,2,19,standard,monthly,492,1,0,1,1
1491,37,F,1,14,standard,monthly,340,1,0,1,1
1492,40,F,2,18,basic,monthly,366,0,0,0,1
1493,44,F,3,13,premium,monthly,203,1,0,1,1
1494,42,M,1,8,standard,monthly,87,1,1,0,1
1495,44,M,2,5,premium,monthly,229,1,1,0,1
1496,67,F,1,10,premium,annual,246,0,0,1,1
1497,68,F,2,7,standard,monthly,367,1,1,0,1
1498,71,M,2,16,standard,annual,187,0,0,1,1
1499,45,F,3,9,standard,annual,257,1,1,1,1
1500,52,M,2,10,basic,monthly,424,0,1,0,1
1501,66,F,1,8,standard,monthly,134,0,1,1,1
1502,45,M,3,4,premium,monthly,95,1,0,0,1
1503,55,M,2,14,basic,monthly,104,0,0,1,1
1504,66,F,3,3,standard,annual,498,0,1,1,1
1505,38,M,2,6,basic,annual,198,0,1,0,1
1506,72,F,1,11,standard,annual,204,0,1,0,1
1507,64,M,2,12,basic,monthly,50,0,1,0,1
1508,53,M,2,19,basic,monthly,351,1,1,0,0
1509,46,F,2,7,premium,annual,152,0,1,1,1
1510,25,M,2,13,basic,annual,49,0,0,1,1
1511,66,M,1,17,standard,monthly,384,0,0,1,1
1512,21,M,2,5,premium,annual,67,1,1,0,1
1513,43,M,1,19,basic,monthly,267,0,0,0,1
1514,72,M,3,10,premium,annual,401,1,0,0,1
1515,40,F,1,12,standard,annual,443,0,0,1,1
1516,44,M,2,5,standard,monthly,190,1,0,1,1
1517,52,F,1,15,premium,annual,389,1,0,0,1
1518,76,F,2,10,basic,annual,91,1,1,0,1
1519,36,F,1,12,standard,monthly,244,1,0,1,1
1520,33,M,2,19,basic,annual,468,0,1,1,1
1521,53,M,3,5,standard,monthly,345,0,1,0,1
1522,74,M,1,14,basic,monthly,491,1,0,1,1
1523,53,M,3,7,basic,annual,192,0,0,0,1
1524,24,F,2,10,basic,annual,89,1,1,1,1
1525,60,M,2,5,standard,monthly,263,1,0,0,1
1526,50,M,3,18,premium,annual,397,0,1,0,1
1527,31,F,1,7,premium,monthly,259,0,1,0,1
1528,47,F,2,15,premium,annual,2515,1,0,0,1
1529,49,M,2,20,basic,monthly,406,0,1,0,1
1530,43,F,2,8,standard,monthly,78,1,1,1,1
1531,56,M,3,6,premium,annual,421,1,1,0,1
1532,52,M,2,10,premium,monthly,278,0,0,1,1
1533,51,M,1,3,basic,monthly,97,1,1,1,1
1534,30,M,1,1,premium,annual,195,0,0,1,1
1535,63,M,3,11,basic,annual,463,0,1,1,1
1536,52,F,3,20,standard,annual,114,1,0,1,1
1537,29,F,1,20,basic,monthly,101,1,0,1,1
1538,18,F,2,12,standard,annual,427,1,0,0,1
1539,44,M,1,17,standard,annual,210,1,0,1,1
1540,53,M,2,12,basic,monthly,340,0,0,0,1
1541,45,F,2,6,premium,monthly,460,1,0,1,1
1542,22,M,1,18,basic,monthly,362,1,0,1,0
1543,40,M,2,13,standard,annual,484,1,1,0,1
1544,33,F,3,14,premium,monthly,305,1,1,1,1
1545,68,M,3,14,standard,annual,411,0,1,1,1
1546,16,F,2,15,premium,annual,241,0,1,0,1
1547,23,F,2,2,basic,monthly,399,0,0,0,1
1548,19,F,3,12,premium,monthly,3516,0,1,0,1
1549,42,F,3,6,standard,annual,330,0,1,0,1
1550,52,F,1,10,premium,annual,330,0,0,0,1
1551,24,M,1,21,premium,monthly,322,1,0,0,1
1552,37,F,1,11,standard,monthly,286,0,0,0,1
1553,26,M,3,21,standard,annual,113,1,0,0,1
1554,58,F,2,16,basic,annual,151,1,0,0,0
1555,22,F,1,17,standard,annual,55,1,0,0,1
1556,69,F,1,20,standard,monthly,357,0,1,1,1
1557,25,F,2,11,basic,annual,129,0,0,0,1
1558,31,F,3,18,standard,annual,371,1,0,1,1
1559,46,M,1,12,standard,annual,96,1,0,0,1
1560,58,M,1,20,basic,annual,247,0,0,1,1
1561,35,F,2,3,standard,annual,187,1,0,0,1
1562,22,F,1,18,basic,annual,328,1,1,0,1
1563,55,M,1,4,standard,monthly,307,1,0,1,1
1564,29,F,1,12,standard,monthly,323,0,1,0,1
1565,59,F,1,15,basic,monthly,113,1,1,0,0
1566,43,M,2,19,basic,annual,68,0,0,1,1
1567,61,F,1,19,standard,monthly,266,1,1,1,1
1568,48,M,1,19,basic,annual,369,0,1,1,1
1569,76,M,1,9,standard,monthly,72,1,1,0,1
1570,31,F,1,12,premium,monthly,399,0,0,1,1
1571,35,F,2,22,premium,annual,133,0,1,0,1
1572,53,M,2,20,premium,annual,467,1,0,1,1
1573,47,F,3,12,premium,annual,319,1,0,0,1
1574,46,M,1,8,standard,monthly,252,1,1,0,1
1575,69,F,3,14,standard,monthly,97,0,0,1,0
1576,71,M,3,11,standard,monthly,75,1,1,0,1
1577,30,M,3,8,premium,annual,156,0,0,1,1
1578,33,M,1,13,premium,annual,428,0,1,1,1
1579,66,F,2,7,basic,monthly,223,1,0,1,1
1580,36,F,2,6,premium,annual,206,1,1,0,1
1581,21,M,1,11,standard,monthly,325,0,1,1,1
1582,19,M,2,20,premium,annual,136,0,1,1,1
1583,70,F,1,3,basic,monthly,405,0,0,0,1
1584,55,F,1,17,standard,annual,64,1,0,1,1
1585,60,F,1,12,premium,monthly,376,1,1,0,1
1586,48,F,1,9,premium,annual,251,0,0,1,1
1587,33,M,3,13,standard,annual,114,0,1,0,1
1588,28,F,1,6,premium,monthly,81,1,1,1,1
1589,33,F,3,6,basic,monthly,449,1,1,0,1
1590,54,F,2,10,basic,monthly,122,0,1,1,1
1591,66,F,1,19,basic,monthly,204,1,1,1,1
1592,16,M,2,15,standard,annual,145,1,1,1,1
1593,33,M,2,12,premium,monthly,211,1,0,0,1
1594,32,F,2,11,standard,monthly,445,1,0,0,1
1595,49,M,3,0,standard,monthly,201,0,0,0,1
1596,60,F,3,13,basic,annual,284,1,1,1,1
1597,50,M,3,2,premium,monthly,328,1,1,1,1
1598,50,F,1,7,standard,monthly,458,0,1,0,1
1599,63,F,3,8,standard,annual,263,1,1,0,1
1600,60,M,2,10,standard,monthly,78,1,0,1,1
1601,36,M,1,14,basic,annual,362,0,0,0,1
1602,35,F,3,10,standard,annual,60,1,0,0,0
1603,22,M,2,15,standard,annual,402,1,0,0,1
1604,46,F,2,10,premium,annual,449,1,1,0,1
1605,38,M,3,7,premium,annual,427,0,0,0,1
1606,51,M,2,21,premium,monthly,309,1,1,1,1
1607,46,M,3,10,premium,monthly,153,1,0,0,0
1608,32,F,1,13,premium,annual,467,1,1,0,1
1609,51,F,1,16,premium,monthly,104,0,0,1,1
1610,58,F,1,7,standard,annual,128,1,0,0,1
1611,65,M,3,10,standard,monthly,441,1,0,0,1
1612,57,M,2,14,basic,monthly,347,1,0,0,1
1613,24,F,2,4,basic,annual,405,0,0,0,1
1614,56,F,1,1,basic,monthly,359,1,0,0,1
1615,48,M,2,9,standard,monthly,78,0,0,0,1
1616,34,M,2,15,premium,annual,494,0,1,0,1
1617,39,F,1,7,basic,monthly,452,0,0,0,1
1618,41,M,1,7,basic,monthly,192,1,1,0,1
1619,32,M,2,4,standard,monthly,302,0,1,1,1
1620,48,F,2,13,standard,monthly,164,0,1,0,1
1621,39,F,2,12,basic,monthly,79,1,1,0,1
1622,60,M,2,12,basic,monthly,230,0,1,1,1
1623,49,M,2,19,basic,annual,506,1,1,0,1
1624,54,F,3,10,premium,annual,420,1,0,0,1
1625,38,M,1,4,premium,annual,364,0,1,1,1
1626,65,M,3,5,premium,monthly,162,0,1,0,1
1627,58,M,1,18,premium,monthly,257,0,0,0,1
1628,41,F,2,14,basic,monthly,504,1,1,0,1
1629,44,F,1,10,premium,monthly,192,1,0,1,1
1630,33,F,3,7,standard,annual,429,1,1,0,1
1631,44,F,2,16,standard,monthly,131,1,1,1,1
1632,47,F,3,16,premium,monthly,369,0,1,1,1
1633,59,F,2,6,basic,monthly,282,0,0,0,1
1634,67,F,2,5,basic,monthly,182,1,1,1,1
1635,37,M,2,11,premium,annual,250,1,1,1,1
1636,26,M,1,3,premium,annual,282,1,1,0,1
1637,64,M,1,12,premium,monthly,462,0,1,1,1
1638,38,F,2,13,standard,annual,357,0,1,0,1
1639,24,M,1,15,basic,monthly,449,0,0,1,1
1640,48,F,2,10,standard,monthly,114,0,1,1,1
1641,69,M,2,0,premium,monthly,422,1,0,1,1
1642,48,M,3,14,premium,monthly,145,0,0,1,1
1643,61,M,3,17,premium,annual,449,1,0,1,1
1644,30,M,2,5,standard,annual,129,1,0,0,1
1645,64,F,2,4,basic,annual,374,1,0,0,1
1646,59,F,3,11,standard,annual,263,1,0,0,1
1647,35,F,2,10,standard,monthly,203,1,0,1,1
1648,58,F,3,7,premium,annual,442,0,1,0,1
1649,60,M,1,3,standard,monthly,321,0,0,0,1
1650,43,M,2,10,basic,annual,112,0,1,1,1
1651,52,F,2,7,premium,annual,449,1,0,1,1
1652,22,M,1,19,standard,monthly,458,0,0,0,1
1653,61,F,1,11,standard,monthly,82,1,0,1,1
1654,33,M,1,7,premium,annual,91,1,1,1,1
1655,36,F,3,6,standard,annual,107,0,0,1,1
1656,72,F,3,3,premium,annual,277,0,0,0,1
1657,71,M,2,16,basic,monthly,371,1,0,1,1
1658,33,M,1,12,standard,annual,308,0,0,0,1
1659,27,M,3,15,premium,annual,495,1,0,0,1
1660,40,M,3,18,basic,annual,108,0,0,0,1
1661,18,F,3,14,premium,monthly,434,1,1,0,0
1662,19,M,2,4,basic,annual,198,0,1,1,1
1663,55,M,1,12,premium,annual,254,0,1,0,1
1664,47,M,3,16,basic,monthly,139,1,1,0,1
1665,32,M,3,6,basic,annual,326,0,1,0,1
1666,61,M,3,19,basic,monthly,375,0,1,1,1
1667,27,F,1,6,standard,annual,156,1,0,0,0
1668,18,F,3,4,standard,monthly,73,1,0,1,1
1669,54,F,3,17,standard,annual,116,1,0,0,1
1670,64,M,3,16,standard,monthly,222,1,1,0,0
1671,65,F,3,4,basic,monthly,94,0,0,0,1
1672,50,M,2,18,standard,monthly,409,0,1,0,1
1673,44,F,3,9,standard,annual,493,0,1,1,1
1674,43,M,3,6,basic,monthly,468,0,1,0,1
1675,68,M,3,22,premium,monthly,287,1,1,0,0
1676,53,F,1,2,standard,annual,231,1,0,0,1
1677,75,F,2,18,premium,monthly,4407,0,1,1,1
1678,58,F,1,12,basic,monthly,255,1,0,1,1
1679,58,M,2,10,standard,monthly,330,1,1,0,1
1680,65,M,3,15,standard,monthly,317,0,1,0,1
1681,35,M,3,11,basic,annual,68,0,1,1,1
1682,23,F,2,6,premium,annual,152,0,0,0,1
1683,45,F,1,11,standard,annual,482,1,0,1,1
1684,62,M,3,13,basic,monthly,350,0,0,1,1
1685,61,M,1,5,basic,monthly,419,0,0,1,1
1686,17,M,2,11,standard,monthly,416,0,0,0,1
1687,23,F,2,9,basic,monthly,173,0,1,0,1
1688,62,F,1,10,premium,monthly,499,0,0,0,1
1689,49,M,3,10,standard,monthly,76,0,0,0,1
1690,44,F,2,19,premium,monthly,176,0,0,1,1
1691,31,M,1,13,standard,annual,283,1,0,1,1
1692,66,F,3,16,standard,monthly,189,1,1,1,0
1693,57,F,1,10,premium,annual,128,0,0,1,1
1694,46,M,1,4,premium,annual,501,0,0,1,1
1695,35,F,3,20,standard,annual,294,0,1,0,1
1696,61,F,2,6,premium,annual,362,0,1,0,1
1697,36,F,2,9,standard,annual,77,1,0,0,1
1698,70,F,3,14,premium,annual,304,0,1,0,1
1699,50,M,1,3,standard,monthly,414,0,0,1,1
1700,47,M,2,16,basic,annual,102,1,0,1,1
1701,68,F,1,11,basic,annual,417,0,1,1,1
1702,39,M,3,3,premium,annual,176,1,1,1,1
1703,34,F,1,10,premium,annual,348,0,0,0,1
1704,45,M,1,19,standard,annual,300,1,0,0,1
1705,38,F,2,6,standard,monthly,327,1,1,1,1
1706,61,M,2,5,standard,monthly,329,0,1,0,1
1707,75,F,3,6,basic,annual,161,1,1,0,1
1708,39,F,3,14,basic,annual,309,1,1,0,1
1709,57,M,3,14,basic,annual,366,0,1,0,1
1710,38,F,2,14,standard,annual,228,1,0,1,1
1711,24,M,2,20,basic,annual,172,1,1,0,0
1712,47,F,3,16,standard,annual,196,1,1,1,1
1713,55,F,3,18,premium,annual,77,0,0,0,1
1714,29,M,1,10,premium,annual,359,0,0,1,1
1715,25,M,1,13,basic,annual,286,1,0,1,1
1716,74,M,3,9,premium,annual,166,1,0,1,1
1717,36,F,1,15,premium,monthly,175,1,1,0,1
1718,15,F,2,0,standard,monthly,216,0,1,1,1
1719,42,F,3,11,basic,annual,255,0,0,1,1
1720,63,M,3,10,basic,monthly,454,0,0,0,1
1721,39,M,2,21,basic,annual,399,1,0,0,1
1722,57,M,2,10,premium,annual,108,0,0,0,0
1723,52,F,3,17,standard,annual,348,1,0,1,0
1724,46,F,2,10,basic,monthly,443,0,1,1,1
1725,35,F,1,9,basic,monthly,307,1,1,1,1
1726,48,F,2,11,premium,annual,278,0,0,0,1
1727,62,M,3,10,premium,monthly,353,1,0,0,1
1728,19,M,1,1,premium,monthly,315,1,1,0,1
1729,36,F,2,2,premium,monthly,81,1,0,0,1
1730,71,M,3,19,standard,annual,380,1,0,0,1
1731,43,M,2,16,standard,monthly,207,0,1,0,1
1732,48,M,3,8,premium,annual,375,0,0,1,1
1733,40,F,1,4,premium,annual,476,1,0,0,1
1734,34,M,2,19,basic,annual,377,0,0,0,1
1735,46,F,3,18,standard,annual,499,0,0,0,1
1736,36,M,2,2,basic,monthly,402,1,0,0,1
1737,43,M,2,17,premium,monthly,395,0,1,1,1
1738,71,M,3,10,basic,annual,472,0,1,0,1
1739,32,M,2,-1,standard,monthly,206,0,0,0,1
1740,61,M,1,15,basic,monthly,477,1,0,1,1
1741,30,M,3,4,standard,monthly,347,0,1,0,1
1742,23,F,1,7,standard,annual,383,1,0,1,1
1743,39,F,3,12,premium,annual,324,0,1,1,1
1744,45,M,2,5,premium,annual,401,0,1,0,1
1745,56,F,1,6,basic,monthly,325,0,1,0,1
1746,71,F,1,12,premium,annual,64,1,1,1,1
1747,33,F,1,11,standard,annual,189,1,0,0,1
1748,47,M,2,6,premium,annual,140,0,0,1,1
1749,52,M,3,9,premium,annual,275,1,0,0,1
1750,20,F,2,12,premium,annual,255,0,1,1,1
1751,15,F,2,16,standard,annual,179,1,0,1,1
1752,46,M,3,12,premium,annual,61,1,1,1,1
1753,58,M,3,12,standard,monthly,157,0,1,1,1
1754,53,F,1,10,basic,monthly,103,1,1,0,1
1755,40,F,1,12,basic,annual,490,0,0,0,1
1756,69,M,3,5,standard,annual,64,1,0,0,1
1757,32,M,1,6,premium,monthly,288,1,1,0,1
1758,32,M,3,7,basic,monthly,399,1,0,1,1
1759,55,M,1,23,basic,monthly,237,0,0,0,0
1760,24,M,2,14,standard,monthly,124,1,0,0,1
1761,54,M,2,1,standard,monthly,171,1,1,1,1
1762,48,M,1,9,standard,monthly,78,0,0,0,1
1763,42,M,3,2,basic,annual,299,1,1,1,1
1764,36,F,2,19,basic,monthly,241,1,0,1,1
1765,65,F,3,7,standard,annual,391,1,0,0,1
1766,40,F,2,7,basic,annual,425,1,0,0,1
1767,29,F,1,19,standard,annual,503,0,0,0,1
1768,51,F,1,8,premium,annual,400,1,0,0,1
1769,62,F,1,13,basic,annual,175,1,0,1,1
1770,59,F,3,5,premium,monthly,263,0,1,1,1
1771,30,F,1,15,standard,annual,134,1,1,1,1
1772,26,F,3,19,standard,annual,333,1,0,1,1
1773,68,M,3,17,premium,annual,55,1,1,1,1
1774,47,M,2,10,standard,monthly,220,0,0,0,1
1775,63,M,1,5,premium,annual,381,0,1,1,1
1776,36,M,1,18,standard,monthly,103,0,1,1,1
1777,55,F,1,5,premium,monthly,504,1,1,1,1
1778,53,M,2,2,premium,annual,409,0,1,1,1
1779,55,M,1,10,premium,monthly,139,0,0,1,1
1780,60,F,1,17,standard,annual,66,0,1,0,1
1781,52,M,3,11,premium,monthly,445,0,0,1,0
1782,29,M,2,8,basic,annual,173,1,0,0,1
1783,43,F,2,8,standard,annual,73,1,1,1,1
1784,32,M,2,8,standard,monthly,59,0,0,1,1
1785,22,M,3,2,premium,annual,120,1,1,0,1
1786,34,F,2,17,premium,monthly,208,0,1,1,1
1787,47,F,1,21,basic,annual,98,0,1,0,1
1788,38,F,2,8,premium,annual,319,1,0,0,1
1789,42,M,2,8,basic,annual,92,1,1,0,1
1790,46,F,2,1,basic,monthly,91,0,1,0,1
1791,37,F,3,9,standard,monthly,366,0,1,1,1
1792,33,F,2,7,standard,annual,393,0,0,0,1
1793,47,M,2,12,premium,monthly,480,1,0,1,0
1794,48,F,1,15,standard,annual,346,1,1,1,1
1795,35,F,1,20,basic,annual,402,1,1,0,1
1796,27,M,2,5,premium,monthly,209,0,0,1,1
1797,54,M,2,8,basic,monthly,353,0,0,1,1
1798,24,M,1,12,basic,annual,256,1,1,1,1
1799,46,M,1,9,basic,monthly,72,1,0,0,1
1800,50,F,3,21,premium,annual,181,0,0,1,1
1801,51,M,2,12,basic,annual,199,1,1,1,1
1802,42,M,2,7,premium,annual,436,1,0,1,1
1803,59,F,2,15,basic,monthly,399,1,1,1,1
1804,44,M,3,19,premium,annual,317,0,1,1,1
1805,40,M,1,9,basic,monthly,185,1,0,1,1
1806,28,F,2,12,standard,monthly,233,1,0,1,1
1807,18,M,1,9,basic,monthly,112,1,0,1,1
1808,59,M,2,14,premium,annual,93,1,1,1,1
1809,46,F,1,13,standard,monthly,253,0,0,1,1
1810,53,M,1,10,premium,annual,120,0,1,0,1
1811,44,M,1,10,standard,monthly,365,0,0,0,1
1812,51,F,2,4,basic,annual,154,0,1,0,1
1813,18,M,1,8,premium,monthly,358,1,1,1,1
1814,52,M,2,9,standard,annual,388,0,0,1,1
1815,58,M,3,4,basic,annual,263,1,0,0,1
1816,30,M,3,13,premium,monthly,261,0,0,1,0
1817,62,F,1,14,premium,monthly,355,0,1,1,1
1818,20,F,3,11,basic,monthly,351,1,1,0,1
1819,70,M,1,20,basic,monthly,53,0,1,0,0
1820,75,M,3,5,premium,monthly,316,0,1,0,1
1821,34,M,1,9,standard,annual,57,0,1,0,1
1822,52,M,2,11,premium,annual,464,0,1,1,1
1823,20,M,2,5,basic,monthly,307,1,1,1,1
1824,33,F,1,11,premium,annual,331,0,1,1,1
1825,56,M,1,12,premium,annual,364,0,0,1,1
1826,25,F,2,7,premium,monthly,412,1,1,1,1
1827,32,F,3,3,basic,monthly,186,1,0,0,1
1828,43,M,3,13,premium,monthly,399,0,1,1,1
1829,44,F,1,11,premium,annual,463,1,1,1,1
1830,40,M,2,11,premium,monthly,315,0,0,1,1
1831,31,M,1,6,premium,annual,379,1,0,1,1
1832,49,M,1,10,standard,annual,145,1,0,1,1
1833,42,F,3,4,basic,monthly,258,0,0,0,1
1834,62,F,1,7,standard,monthly,227,0,1,0,1
1835,36,M,3,10,basic,monthly,371,0,1,1,1
1836,37,M,1,19,premium,monthly,362,1,0,1,1
1837,33,M,2,8,basic,annual,388,0,1,1,1
1838,50,M,1,7,premium,annual,301,1,1,1,1
1839,53,M,1,8,premium,annual,462,1,1,0,1
1840,49,F,1,15,premium,monthly,411,1,0,1,1
1841,57,M,2,12,basic,annual,428,0,1,0,1
1842,56,M,3,-1,premium,monthly,322,0,1,1,1
1843,52,M,3,10,basic,annual,307,0,0,0,1
1844,32,M,3,14,basic,monthly,220,1,1,1,1
1845,60,M,2,16,basic,annual,403,0,0,0,1
1846,30,F,1,9,premium,monthly,428,1,1,0,1
1847,36,F,1,14,premium,monthly,421,1,1,0,1
1848,21,M,1,2,standard,monthly,145,0,1,1,1
1849,31,F,1,3,basic,monthly,418,0,0,0,1
1850,64,F,1,9,standard,annual,477,1,1,1,1
1851,51,M,3,5,basic,annual,179,1,1,0,1
1852,38,M,3,16,standard,monthly,445,1,0,0,1
1853,62,F,1,8,premium,monthly,178,0,1,0,1
1854,39,F,3,11,standard,monthly,482,0,0,0,1
1855,21,F,2,13,premium,annual,349,0,1,1,1
1856,43,M,3,7,standard,annual,312,0,0,0,1
1857,29,M,1,9,standard,annual,77,0,0,0,1
1858,57,F,2,15,basic,annual,376,0,0,1,1
1859,17,M,1,18,basic,monthly,71,1,1,0,1
1860,40,F,2,15,standard,annual,351,0,1,0,1
1861,61,F,2,17,standard,monthly,494,0,0,1,1
1862,38,M,2,6,standard,monthly,331,0,0,1,1
1863,45,M,2,10,standard,annual,83,0,1,0,1
1864,52,M,1,16,premium,monthly,211,0,0,1,1
1865,38,M,2,14,premium,monthly,86,1,1,0,1
1866,45,F,3,18,premium,annual,151,0,1,0,0
1867,67,M,3,-1,basic,annual,321,0,1,1,1
1868,57,F,2,12,basic,annual,303,0,0,1,1
1869,31,M,3,10,standard,monthly,123,1,1,1,1
1870,38,F,3,10,basic,annual,436,0,0,0,1
1871,24,M,3,16,basic,monthly,1249,1,1,0,1
1872,16,M,1,0,basic,annual,222,1,0,1,1
1873,36,F,3,10,premium,monthly,271,1,0,0,1
1874,23,F,1,0,basic,annual,72,1,1,0,1
1875,43,F,2,9,standard,annual,322,0,1,0,1
1876,62,M,2,7,basic,monthly,233,0,1,0,1
1877,65,F,3,7,basic,monthly,257,0,0,0,1
1878,32,M,3,7,premium,annual,344,1,0,0,1
1879,53,M,1,14,premium,monthly,157,1,0,1,1
1880,36,M,3,5,basic,monthly,196,1,0,0,1
1881,61,M,1,13,basic,monthly,107,1,1,0,1
1882,71,F,1,13,standard,annual,358,0,1,0,1
1883,76,F,2,17,premium,monthly,353,1,1,0,1
1884,60,M,3,13,premium,annual,249,0,0,0,1
1885,31,M,1,7,basic,monthly,369,1,0,0,1
1886,41,M,2,11,standard,monthly,68,1,1,1,1
1887,21,F,3,8,premium,monthly,223,1,0,1,1
1888,50,F,1,11,standard,annual,170,0,0,0,1
1889,64,F,3,13,basic,annual,404,0,1,1,1
1890,30,F,3,6,standard,annual,185,0,0,1,1
1891,57,F,3,0,standard,monthly,261,1,0,1,1
1892,32,F,3,11,basic,monthly,318,0,0,1,1
1893,55,F,3,11,standard,annual,240,1,1,1,1
1894,53,M,3,9,standard,monthly,470,0,0,1,1
1895,34,F,2,10,basic,monthly,57,1,1,1,1
1896,52,M,2,13,premium,annual,256,0,0,1,1
1897,32,F,3,15,basic,annual,67,0,1,1,1
1898,41,M,2,0,basic,monthly,190,1,1,1,1
1899,38,F,3,4,basic,annual,460,0,1,0,1
1900,55,M,1,22,standard,annual,454,1,0,1,1
1901,43,F,1,12,premium,annual,192,0,0,1,0
1902,51,M,3,13,basic,monthly,95,1,1,0,1
1903,49,F,2,6,premium,annual,129,0,0,1,1
1904,43,F,1,12,standard,monthly,307,1,0,1,1
1905,52,M,2,3,standard,annual,327,1,1,0,1
1906,41,M,3,5,basic,annual,120,1,0,0,1
1907,52,M,1,14,basic,annual,132,0,0,0,1
1908,48,F,3,13,standard,monthly,234,0,0,1,1
1909,58,M,2,5,premium,annual,1014,1,0,1,1
1910,29,M,2,13,premium,annual,363,0,1,0,1
1911,21,M,3,20,basic,monthly,87,1,0,0,0
1912,53,F,3,17,premium,annual,398,1,1,0,1
1913,49,F,3,10,premium,annual,448,1,1,0,1
1914,35,M,2,11,standard,monthly,403,1,0,1,1
1915,65,M,3,19,standard,monthly,76,1,1,1,0
1916,50,M,2,16,standard,annual,266,0,1,0,0
1917,22,F,2,14,premium,annual,305,0,1,1,1
1918,20,M,1,4,premium,monthly,143,0,1,0,1
1919,40,M,3,11,premium,annual,216,0,0,1,1
1920,24,F,3,10,standard,annual,170,1,1,0,1
1921,68,M,3,19,standard,annual,484,1,1,1,1
1922,34,M,2,16,premium,annual,318,1,1,0,1
1923,62,M,1,4,premium,monthly,44,1,0,1,1
1924,30,F,2,8,standard,annual,52,0,0,1,1
1925,28,F,3,6,premium,annual,226,0,1,1,1
1926,59,F,3,9,premium,annual,471,0,0,0,1
1927,68,F,2,13,basic,monthly,262,0,1,0,1
1928,41,M,3,18,basic,monthly,221,1,1,1,1
1929,47,M,2,6,premium,monthly,86,0,0,0,1
1930,33,F,2,14,standard,monthly,483,1,1,0,1
1931,42,M,3,4,standard,monthly,357,0,1,0,1
1932,50,M,2,7,premium,monthly,205,1,1,1,1
1933,61,F,1,13,standard,annual,470,0,0,0,1
1934,57,F,3,18,premium,monthly,181,1,1,1,1
1935,33,F,1,12,premium,annual,109,0,0,1,1
1936,44,M,1,9,premium,annual,237,1,0,0,1
1937,42,F,1,0,premium,annual,139,0,0,0,1
1938,23,M,1,8,standard,monthly,57,0,1,1,1
1939,32,F,1,1,basic,annual,373,0,0,0,1
1940,51,F,1,18,basic,annual,133,0,0,1,1
1941,27,M,1,21,basic,monthly,419,1,0,1,1
1942,33,M,3,11,basic,annual,439,1,1,1,1
1943,23,M,2,12,basic,monthly,478,0,0,0,1
1944,38,M,2,21,standard,annual,233,0,0,1,1
1945,68,M,3,10,premium,annual,407,0,0,1,1
1946,46,M,1,21,standard,annual,162,0,1,1,1
1947,39,F,1,7,premium,annual,59,1,1,1,1
1948,68,M,2,6,premium,monthly,411,0,1,1,1
1949,44,F,2,16,premium,monthly,121,0,0,1,1
1950,66,F,1,12,standard,annual,41,1,0,1,1
1951,37,M,1,6,premium,annual,167,1,1,1,1
1952,72,M,2,7,standard,annual,124,0,1,1,1
1953,53,F,2,11,basic,annual,329,0,1,0,1
1954,26,M,1,15,premium,monthly,305,0,0,1,1
1955,31,F,1,17,premium,annual,303,1,0,1,1
1956,47,F,3,8,basic,monthly,355,0,1,1,1
1957,54,F,1,19,basic,annual,226,0,0,1,1
1958,26,F,1,13,basic,annual,391,1,1,0,1
1959,28,F,3,4,basic,annual,266,1,1,0,1
1960,29,F,3,4,premium,annual,475,1,1,1,1
1961,47,M,2,19,standard,annual,84,1,1,0,0
1962,49,M,2,14,standard,annual,205,0,1,1,1
1963,47,M,2,6,basic,monthly,75,1,1,1,1
1964,58,F,1,16,basic,monthly,169,0,0,0,1
1965,74,F,1,12,premium,annual,422,0,1,1,1
1966,55,F,2,15,standard,monthly,162,1,1,1,1
1967,52,M,1,10,standard,monthly,71,1,0,1,1
1968,18,F,3,1,premium,annual,203,0,0,1,1
1969,41,M,2,13,premium,annual,238,1,1,1,1
1970,60,M,3,5,standard,annual,181,0,1,1,1
1971,30,M,2,18,basic,annual,241,0,1,1,1
1972,62,M,3,15,premium,monthly,235,0,1,0,0
1973,58,F,3,2,basic,monthly,196,0,1,1,1
1974,64,M,2,16,standard,monthly,392,1,0,1,1
1975,47,F,2,8,standard,monthly,467,1,1,0,1
1976,52,F,1,9,standard,monthly,402,1,0,0,1
1977,43,M,1,16,premium,monthly,142,1,1,1,1
1978,54,M,1,10,standard,monthly,386,0,1,0,1
1979,70,M,3,21,premium,monthly,111,0,1,1,1
1980,71,F,1,10,standard,monthly,172,0,1,1,1
1981,44,M,2,12,basic,monthly,425,1,0,0,1
1982,69,M,1,15,standard,annual,195,0,0,1,1
1983,46,M,2,16,standard,monthly,105,1,1,1,1
1984,20,F,3,11,premium,annual,269,1,1,0,1
1985,48,M,3,10,premium,monthly,341,0,1,1,1
1986,46,F,3,7,premium,annual,333,0,0,0,1
1987,34,F,2,10,standard,annual,198,1,1,1,1
1988,43,F,3,-1,standard,annual,308,0,1,1,1
1989,48,F,1,16,standard,monthly,322,1,1,0,1
1990,45,M,1,15,basic,annual,366,0,0,0,1
1991,66,F,2,8,standard,annual,223,0,1,1,1
1992,43,F,3,6,basic,annual,478,1,0,0,1
1993,75,F,3,5,standard,monthly,436,0,0,0,1
1994,43,M,2,11,basic,annual,476,0,0,0,1
1995,42,M,1,10,standard,monthly,322,1,1,0,1
